Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Fare
0,18,5,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
1,24,5,20,0,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13731
1,9,6,16,0,19,0,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10577
1,21,3,11,40,21,0,9,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7215
0,21,5,22,45,0,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1965
1,18,5,20,45,7,10,10,25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7452
0,3,5,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5755
2,3,3,5,0,19,15,38,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10283
1,1,4,14,5,23,35,9,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13364
1,24,4,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5430
0,18,6,9,50,13,5,3,15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4466
0,1,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,3,6,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
0,3,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,6,5,7,10,20,20,13,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8610
1,1,4,16,30,20,45,28,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064
1,1,4,19,0,4,40,9,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4227
1,21,3,8,55,15,15,6,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
1,27,6,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9646
1,9,3,18,15,18,50,24,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16289
1,1,5,9,35,14,25,28,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467
0,15,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030
1,12,6,20,0,12,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13044
0,24,5,17,10,19,40,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
1,6,3,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17024
1,21,5,21,10,16,20,19,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1,27,3,16,0,1,35,9,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12327
1,1,4,21,10,10,5,12,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13784
1,27,6,15,15,1,30,10,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5797
1,15,5,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
2,9,6,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10441
1,9,5,19,0,11,5,16,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6117
0,6,4,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
1,24,6,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
0,1,6,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7171
1,3,3,8,0,7,40,23,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13502
2,12,3,8,50,16,20,31,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12778
1,9,3,17,45,23,0,5,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9064
0,15,6,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228
0,9,3,17,0,19,50,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9481
1,21,3,21,5,1,45,4,40,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5947
0,21,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030
0,24,3,7,0,9,40,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5403
0,1,4,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
0,15,3,9,30,12,5,2,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6300
1,6,3,6,0,19,15,13,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15353
1,27,5,11,40,1,30,13,50,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6795
1,3,6,11,40,1,30,13,50,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7530
1,12,5,12,0,13,15,25,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6612
2,3,6,17,50,1,30,7,40,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,18275
1,3,3,0,30,8,45,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11392
0,3,3,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7648
1,18,5,15,0,4,25,13,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
1,1,6,14,55,22,30,7,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7038
0,3,3,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7608
2,6,6,12,0,11,10,23,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9416
1,21,5,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
0,9,6,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016
1,24,5,21,0,2,15,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6534
0,1,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,12,6,9,0,19,15,10,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
1,21,3,18,40,7,40,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
1,21,5,7,30,19,0,11,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9315
1,18,5,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9385
1,1,4,8,25,19,50,11,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12681
1,6,3,18,0,1,35,7,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,16863
0,6,4,9,45,12,35,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5613
2,21,5,23,5,12,35,13,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
1,15,6,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,6,6,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13059
0,1,5,22,20,0,40,2,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3873
0,1,4,14,25,16,55,2,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
1,12,5,17,0,18,50,25,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9135
2,9,5,13,15,9,25,20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9417
0,24,6,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
1,27,6,6,5,11,20,5,15,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5583
1,18,5,9,0,4,25,19,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
1,1,4,20,30,12,0,15,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7893
0,27,3,12,0,13,25,1,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
1,27,6,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7741
0,27,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6478
1,9,6,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
1,6,5,18,35,1,30,6,55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7191
0,18,4,17,10,19,40,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4174
1,9,6,20,0,12,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
0,18,5,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
0,1,5,8,20,10,35,2,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3543
1,6,3,7,0,19,10,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16736
0,27,5,5,55,8,35,2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3311
1,12,3,18,55,10,45,15,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
0,27,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678
0,1,4,2,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
1,1,4,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5117
1,15,5,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9646
1,3,3,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,16863
2,9,3,16,55,19,15,26,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22096
1,6,3,15,40,16,45,25,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12395
0,21,4,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
2,1,4,9,50,23,15,13,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12125
1,21,3,8,0,18,50,10,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6540
1,9,5,20,25,21,5,24,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
0,21,3,15,50,17,20,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678
1,21,5,10,0,19,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10197
1,24,6,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
0,6,6,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4995
0,6,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030
1,21,5,8,0,19,0,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
0,27,6,6,55,9,30,2,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3873
0,6,4,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
1,9,6,14,20,22,30,8,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6938
0,27,6,14,25,16,55,2,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
0,21,6,6,25,7,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049
0,1,5,17,10,19,40,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4174
2,6,6,21,25,19,0,21,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13292
1,9,5,17,0,9,45,16,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12121
1,21,5,6,30,4,40,22,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
1,1,6,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,24,4,7,35,12,10,4,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5073
0,18,4,19,30,22,15,2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5823
0,24,3,11,40,14,35,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3898
1,21,5,12,0,13,15,25,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7662
1,21,3,7,5,22,20,15,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6717
1,6,6,6,5,11,20,5,15,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5583
1,12,5,20,25,21,5,24,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10703
2,1,4,5,50,13,15,7,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5562
2,1,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014
1,21,5,9,45,0,55,15,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9486
2,9,3,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11911
1,6,3,16,0,1,35,9,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
0,15,3,5,30,8,20,2,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4148
1,21,5,8,0,19,15,11,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15058
1,9,4,17,0,1,30,8,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6838
1,9,6,20,0,19,15,23,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
1,9,6,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7690
0,21,5,6,55,9,30,2,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3873
0,21,4,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4632
1,6,3,7,30,19,55,12,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12395
1,6,6,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,21,5,14,0,21,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14067
1,21,5,17,0,14,25,21,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467
0,24,6,11,40,13,55,2,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4667
1,15,5,8,0,19,15,11,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
2,15,5,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13039
2,9,6,5,55,19,15,37,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10493
2,3,3,5,25,18,50,37,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20064
0,18,4,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4937
2,18,5,16,45,12,30,19,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15170
1,9,3,23,0,7,40,8,40,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10840
2,9,6,9,25,13,45,28,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11752
1,9,3,5,50,12,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10037
1,1,5,14,5,12,0,21,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14388
0,18,5,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6245
1,1,3,11,5,19,50,8,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14594
1,12,5,20,25,19,10,22,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
1,9,6,9,0,4,25,19,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,9,3,4,45,19,15,14,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,11249
1,21,5,17,20,9,25,16,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
1,9,5,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
0,6,4,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,6,6,7,55,22,25,14,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8759
1,15,5,10,0,19,15,9,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
1,9,3,8,55,21,20,12,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
0,18,6,15,0,16,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
0,6,5,5,15,7,40,2,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3540
1,6,3,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,17267
0,15,5,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
1,1,6,3,50,19,0,15,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12192
1,21,5,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12384
0,15,5,14,25,17,40,3,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6541
1,15,5,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
1,1,4,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5164
0,24,6,6,20,7,40,1,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
0,24,3,16,0,18,35,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11913
2,27,6,14,25,19,15,28,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13591
1,15,5,18,55,18,15,23,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,3,4,9,30,12,20,2,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3971
1,15,6,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5281
1,24,3,19,45,8,10,12,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14231
1,6,6,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
1,6,5,20,0,4,40,8,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
1,24,3,6,30,22,35,16,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8824
1,6,3,21,25,20,20,22,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17471
1,12,5,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
1,9,5,20,25,18,0,21,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
1,24,3,17,0,10,50,17,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12890
1,3,6,19,15,19,0,23,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
2,18,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
0,15,3,8,30,11,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6860
2,18,5,13,25,19,0,29,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
0,1,5,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6121
1,15,4,15,15,20,30,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4775
0,15,5,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
1,1,6,13,15,22,30,9,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9646
2,3,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
2,12,6,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
1,15,5,6,50,22,30,15,40,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
1,18,5,19,55,23,30,3,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6857
1,27,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,12,6,21,0,2,15,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5930
1,18,3,5,45,15,15,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12284
0,24,4,9,0,11,25,2,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4174
0,3,5,14,45,17,5,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3858
1,24,5,17,0,20,20,27,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9870
1,27,6,16,0,21,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6069
0,3,4,19,5,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
0,15,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,1,4,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5911
1,9,6,6,5,11,20,5,15,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5583
1,9,4,8,0,19,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,11142
1,6,5,16,30,16,20,23,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
1,1,5,20,25,14,25,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467
0,24,4,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
1,9,6,9,25,21,50,12,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8366
1,27,5,7,55,15,45,7,50,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6451
1,9,6,17,40,8,15,14,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7468
0,24,5,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1,24,4,7,10,16,10,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6093
0,15,6,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5277
1,1,6,11,40,19,15,7,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10261
0,18,5,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678
1,3,3,7,30,13,20,5,50,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6112
2,15,6,11,40,19,0,7,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15812
1,3,3,9,0,18,50,9,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17024
0,18,3,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3175
1,24,3,17,0,22,10,29,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12102
2,12,5,12,0,18,30,30,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10676
1,18,5,21,0,7,40,10,40,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
1,27,3,15,55,21,55,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5111
0,9,5,6,55,9,30,2,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
0,24,3,22,20,0,40,2,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5831
2,9,5,10,55,19,15,8,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11753
1,3,6,10,35,21,0,10,25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6093
1,6,6,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7723
1,9,5,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
1,1,6,10,0,12,35,26,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
2,1,5,9,25,13,45,28,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16372
1,24,3,9,10,13,40,4,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8026
1,3,6,8,0,19,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12402
0,18,5,22,45,0,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2017
0,9,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3210
0,21,6,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5769
